sequence_name,dominant_background,dominant_foreground
The_Lord_of_the_Rings_2_-_The_Two_Towers_2828_2838_11,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_2828_2838_11,Grey,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_2828_2838_11,Grey,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_2828_2838_11,Grey,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_2828_2838_11,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_3286_3296_9,Grey,White
The_Lord_of_the_Rings_2_-_The_Two_Towers_3286_3296_9,White,White
The_Lord_of_the_Rings_2_-_The_Two_Towers_3286_3296_9,White,White
The_Lord_of_the_Rings_2_-_The_Two_Towers_3286_3296_9,White,White
The_Lord_of_the_Rings_2_-_The_Two_Towers_3286_3296_9,White,White
The_Lord_of_the_Rings_2_-_The_Two_Towers_3331_3341_14,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_3331_3341_14,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_3331_3341_14,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_3331_3341_14,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_3331_3341_14,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_3374_3384_13,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_3374_3384_13,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_3374_3384_13,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_3374_3384_13,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_3374_3384_13,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_4069_4079_10,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_4069_4079_10,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_4069_4079_10,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_4069_4079_10,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_4069_4079_10,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_409_419_8,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_409_419_8,Black,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_409_419_8,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_409_419_8,Grey,Grey
The_Lord_of_the_Rings_2_-_The_Two_Towers_409_419_8,Black,Brown
The_Lord_of_the_Rings_2_-_The_Two_Towers_4452_4462_12,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_4452_4462_12,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_4452_4462_12,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_4452_4462_12,Black,Black
The_Lord_of_the_Rings_2_-_The_Two_Towers_4452_4462_12,Black,Black
The_Mask_1397_1407_13,Black,Black
The_Mask_1397_1407_13,Brown,Brown
The_Mask_1397_1407_13,Brown,Brown
The_Mask_1397_1407_13,Brown,Brown
The_Mask_1397_1407_13,Brown,Brown
The_Mask_1897_1907_10,Black,Black
The_Mask_1897_1907_10,Black,Black
The_Mask_1897_1907_10,Black,Brown
The_Mask_1897_1907_10,Black,Brown
The_Mask_1897_1907_10,Black,Brown
The_Mask_2071_2081_14,Black,Blue
The_Mask_2071_2081_14,Black,Black
The_Mask_2071_2081_14,Black,Black
The_Mask_2071_2081_14,Black,Black
The_Mask_2071_2081_14,Brown,Brown
The_Mask_2692_2702_11,Black,Black
The_Mask_2692_2702_11,Black,Black
The_Mask_2692_2702_11,Black,Black
The_Mask_2692_2702_11,Black,Blue
The_Mask_2692_2702_11,Black,Black
The_Mask_2923_2933_9,Black,Black
The_Mask_2923_2933_9,Black,Black
The_Mask_2923_2933_9,Black,Black
The_Mask_2923_2933_9,Black,Black
The_Mask_2923_2933_9,Black,Black
The_Mask_4486_4496_12,Brown,Black
The_Mask_4486_4496_12,Black,Brown
The_Mask_4486_4496_12,Black,Black
The_Mask_4486_4496_12,Black,Brown
The_Mask_4486_4496_12,Black,Brown
The_Mask_785_795_8,Blue,Blue
The_Mask_785_795_8,Blue,Blue
The_Mask_785_795_8,Blue,Blue
The_Mask_785_795_8,Blue,Blue
The_Mask_785_795_8,Blue,Black
The_Maze_Runner_1881_1891_228,Black,Black
The_Maze_Runner_1881_1891_228,Black,Black
The_Maze_Runner_1881_1891_228,Black,Black
The_Maze_Runner_1881_1891_228,Black,Black
The_Maze_Runner_1881_1891_228,Black,Black
The_Maze_Runner_2243_2253_225,Black,Black
The_Maze_Runner_2243_2253_225,Black,Black
The_Maze_Runner_2243_2253_225,Black,Black
The_Maze_Runner_2243_2253_225,Black,Black
The_Maze_Runner_2243_2253_225,Black,Black
The_Maze_Runner_3846_3856_231,Black,Black
The_Maze_Runner_3846_3856_231,Black,Black
The_Maze_Runner_3846_3856_231,Black,Black
The_Maze_Runner_3846_3856_231,Black,Black
The_Maze_Runner_3846_3856_231,Black,Black
The_Maze_Runner_4521_4531_230,Black,Black
The_Maze_Runner_4521_4531_230,Black,Black
The_Maze_Runner_4521_4531_230,Black,Black
The_Maze_Runner_4521_4531_230,Black,Black
The_Maze_Runner_4521_4531_230,Black,Black
The_Maze_Runner_4909_4919_229,Grey,Grey
The_Maze_Runner_4909_4919_229,Blue,Teal
The_Maze_Runner_4909_4919_229,Blue,Blue
The_Maze_Runner_4909_4919_229,Black,Black
The_Maze_Runner_4909_4919_229,Black,Black
The_Maze_Runner_856_866_226,Black,Brown
The_Maze_Runner_856_866_226,Black,Brown
The_Maze_Runner_856_866_226,Black,Black
The_Maze_Runner_856_866_226,Black,Black
The_Maze_Runner_856_866_226,Black,Brown
The_Maze_Runner_926_936_227,Black,Black
The_Maze_Runner_926_936_227,Brown,Black
The_Maze_Runner_926_936_227,Black,Brown
The_Maze_Runner_926_936_227,Black,Black
The_Maze_Runner_926_936_227,Black,Black
The_Ninth_Gate_1784_1794_3,Black,Black
The_Ninth_Gate_1784_1794_3,Black,Black
The_Ninth_Gate_1784_1794_3,Black,Brown
The_Ninth_Gate_1784_1794_3,Black,Brown
The_Ninth_Gate_1784_1794_3,Black,Brown
The_Ninth_Gate_2541_2551_4,Black,Black
The_Ninth_Gate_2541_2551_4,Black,Brown
The_Ninth_Gate_2541_2551_4,Black,Brown
The_Ninth_Gate_2541_2551_4,Black,Brown
The_Ninth_Gate_2541_2551_4,Black,Brown
The_Ninth_Gate_2975_2985_253,Black,Brown
The_Ninth_Gate_2975_2985_253,Brown,Black
The_Ninth_Gate_2975_2985_253,Black,Black
The_Ninth_Gate_2975_2985_253,Brown,Black
The_Ninth_Gate_2975_2985_253,Brown,Black
The_Ninth_Gate_3683_3693_1,Black,Black
The_Ninth_Gate_3683_3693_1,Black,Black
The_Ninth_Gate_3683_3693_1,Black,Black
The_Ninth_Gate_3683_3693_1,Black,Black
The_Ninth_Gate_3683_3693_1,Black,Black
The_Ninth_Gate_4332_4342_2,Black,Black
The_Ninth_Gate_4332_4342_2,Black,Black
The_Ninth_Gate_4332_4342_2,Black,Black
The_Ninth_Gate_4332_4342_2,Black,Black
The_Ninth_Gate_4332_4342_2,Black,Black
The_Ninth_Gate_4410_4420_7,Black,Black
The_Ninth_Gate_4410_4420_7,Black,Black
The_Ninth_Gate_4410_4420_7,Black,Black
The_Ninth_Gate_4410_4420_7,Black,Black
The_Ninth_Gate_4410_4420_7,Black,Black
The_Ninth_Gate_4492_4502_6,Black,Black
The_Ninth_Gate_4492_4502_6,Black,Black
The_Ninth_Gate_4492_4502_6,Black,Black
The_Ninth_Gate_4492_4502_6,Black,Black
The_Ninth_Gate_4492_4502_6,Black,Black
The_Pianist_1661_1671_14,Black,Brown
The_Pianist_1661_1671_14,Black,Black
The_Pianist_1661_1671_14,Black,Black
The_Pianist_1661_1671_14,Black,Black
The_Pianist_1661_1671_14,Black,Black
The_Pianist_1899_1909_10,Black,Black
The_Pianist_1899_1909_10,Black,Grey
The_Pianist_1899_1909_10,Black,Grey
The_Pianist_1899_1909_10,Black,Black
The_Pianist_1899_1909_10,Black,Black
The_Pianist_2210_2220_32,Black,Black
The_Pianist_2210_2220_32,Black,Black
The_Pianist_2210_2220_32,Black,Grey
The_Pianist_2210_2220_32,Black,Black
The_Pianist_2210_2220_32,Black,Black
The_Pianist_2711_2721_12,Black,Black
The_Pianist_2711_2721_12,Black,Black
The_Pianist_2711_2721_12,Black,Black
The_Pianist_2711_2721_12,Black,Black
The_Pianist_2711_2721_12,Black,Brown
The_Pianist_2875_2885_33,Black,Black
The_Pianist_2875_2885_33,Black,Brown
The_Pianist_2875_2885_33,Black,Black
The_Pianist_2875_2885_33,Black,Black
The_Pianist_2875_2885_33,Black,Black
The_Pianist_311_321_29,Black,Black
The_Pianist_311_321_29,Black,Black
The_Pianist_311_321_29,Black,Black
The_Pianist_311_321_29,Black,Black
The_Pianist_311_321_29,Black,Brown
The_Pianist_3256_3266_13,Grey,Black
The_Pianist_3256_3266_13,Grey,Black
The_Pianist_3256_3266_13,Grey,Black
The_Pianist_3256_3266_13,Grey,Black
The_Pianist_3256_3266_13,Grey,Black
The_Postman_1704_1714_238,Grey,Grey
The_Postman_1704_1714_238,Black,White
The_Postman_1704_1714_238,Black,Black
The_Postman_1704_1714_238,Black,Black
The_Postman_1704_1714_238,Grey,Grey
The_Postman_2975_2985_233,Black,Black
The_Postman_2975_2985_233,Black,Black
The_Postman_2975_2985_233,Black,Black
The_Postman_2975_2985_233,Black,Black
The_Postman_2975_2985_233,Black,Black
The_Postman_3344_3354_237,Black,Black
The_Postman_3344_3354_237,Black,Black
The_Postman_3344_3354_237,Black,Black
The_Postman_3344_3354_237,Black,Black
The_Postman_3344_3354_237,Black,Black
The_Postman_4016_4026_235,Black,Black
The_Postman_4016_4026_235,Black,Black
The_Postman_4016_4026_235,Black,Black
The_Postman_4016_4026_235,Black,Black
The_Postman_4016_4026_235,Black,Black
The_Postman_4980_4990_234,Black,Black
The_Postman_4980_4990_234,Black,Brown
The_Postman_4980_4990_234,Black,Brown
The_Postman_4980_4990_234,Black,Brown
The_Postman_4980_4990_234,Black,Brown
The_Postman_528_538_232,Brown,Grey
The_Postman_528_538_232,Brown,Grey
The_Postman_528_538_232,Brown,Brown
The_Postman_528_538_232,Brown,Brown
The_Postman_528_538_232,Black,Brown
The_Postman_642_652_236,Black,Grey
The_Postman_642_652_236,Black,Black
The_Postman_642_652_236,Black,Grey
The_Postman_642_652_236,Black,Black
The_Postman_642_652_236,Black,Grey
The_Shawshank_Redemption_210_220_42,Black,Black
The_Shawshank_Redemption_210_220_42,Black,Black
The_Shawshank_Redemption_210_220_42,Black,Black
The_Shawshank_Redemption_210_220_42,Black,Brown
The_Shawshank_Redemption_210_220_42,Black,Black
The_Shawshank_Redemption_409_419_36,Black,Black
The_Shawshank_Redemption_409_419_36,Black,Black
The_Shawshank_Redemption_409_419_36,Black,Black
The_Shawshank_Redemption_409_419_36,Black,Black
The_Shawshank_Redemption_409_419_36,Black,Black
The_Shawshank_Redemption_4420_4430_261,Black,Grey
The_Shawshank_Redemption_4420_4430_261,Black,Grey
The_Shawshank_Redemption_4420_4430_261,Black,Brown
The_Shawshank_Redemption_4420_4430_261,Black,Brown
The_Shawshank_Redemption_4420_4430_261,Black,Grey
The_Shawshank_Redemption_478_488_37,Black,White
The_Shawshank_Redemption_478_488_37,Black,White
The_Shawshank_Redemption_478_488_37,Black,White
The_Shawshank_Redemption_478_488_37,Black,Black
The_Shawshank_Redemption_478_488_37,Black,Black
The_Shawshank_Redemption_5171_5181_38,Black,Grey
The_Shawshank_Redemption_5171_5181_38,Black,Black
The_Shawshank_Redemption_5171_5181_38,Black,Black
The_Shawshank_Redemption_5171_5181_38,Black,Black
The_Shawshank_Redemption_5171_5181_38,Black,Black
The_Shawshank_Redemption_6474_6484_39,Black,Black
The_Shawshank_Redemption_6474_6484_39,Black,Black
The_Shawshank_Redemption_6474_6484_39,Black,Black
The_Shawshank_Redemption_6474_6484_39,Black,Black
The_Shawshank_Redemption_6474_6484_39,Black,Black
The_Shawshank_Redemption_7415_7425_40,Black,Black
The_Shawshank_Redemption_7415_7425_40,Brown,Grey
The_Shawshank_Redemption_7415_7425_40,Black,Black
The_Shawshank_Redemption_7415_7425_40,Black,Black
The_Shawshank_Redemption_7415_7425_40,Brown,Black
The_Theory_of_Everything_1016_1026_242,Black,Blue
The_Theory_of_Everything_1016_1026_242,Black,Black
The_Theory_of_Everything_1016_1026_242,Black,Black
The_Theory_of_Everything_1016_1026_242,Black,Black
The_Theory_of_Everything_1016_1026_242,Black,Blue
The_Theory_of_Everything_1345_1355_245,Green,Green
The_Theory_of_Everything_1345_1355_245,Black,Black
The_Theory_of_Everything_1345_1355_245,Black,Black
The_Theory_of_Everything_1345_1355_245,Green,Green
The_Theory_of_Everything_1345_1355_245,Black,Green
The_Theory_of_Everything_2139_2149_241,Black,Black
The_Theory_of_Everything_2139_2149_241,Black,Black
The_Theory_of_Everything_2139_2149_241,Black,Black
The_Theory_of_Everything_2139_2149_241,Black,Black
The_Theory_of_Everything_2139_2149_241,Black,Black
The_Theory_of_Everything_236_246_243,Black,Teal
The_Theory_of_Everything_236_246_243,Black,Black
The_Theory_of_Everything_236_246_243,Black,Black
The_Theory_of_Everything_236_246_243,Black,Black
The_Theory_of_Everything_236_246_243,Black,Black
The_Theory_of_Everything_2394_2404_239,Black,Black
The_Theory_of_Everything_2394_2404_239,White,Black
The_Theory_of_Everything_2394_2404_239,White,Black
The_Theory_of_Everything_2394_2404_239,Black,Black
The_Theory_of_Everything_2394_2404_239,Black,Black
The_Theory_of_Everything_4284_4294_240,Black,Black
The_Theory_of_Everything_4284_4294_240,Black,Black
The_Theory_of_Everything_4284_4294_240,Grey,Black
The_Theory_of_Everything_4284_4294_240,Black,Grey
The_Theory_of_Everything_4284_4294_240,Yellow,Black
The_Theory_of_Everything_4676_4686_244,Brown,Brown
The_Theory_of_Everything_4676_4686_244,Brown,Brown
The_Theory_of_Everything_4676_4686_244,Black,Yellow
The_Theory_of_Everything_4676_4686_244,Black,Yellow
The_Theory_of_Everything_4676_4686_244,Black,Yellow
The_Wicker_Man_1392_1402_20,Black,Brown
The_Wicker_Man_1392_1402_20,Black,Brown
The_Wicker_Man_1392_1402_20,Black,Brown
The_Wicker_Man_1392_1402_20,Black,Brown
The_Wicker_Man_1392_1402_20,Black,Brown
The_Wicker_Man_2833_2843_17,Black,Black
The_Wicker_Man_2833_2843_17,Black,Black
The_Wicker_Man_2833_2843_17,Black,Black
The_Wicker_Man_2833_2843_17,Black,Black
The_Wicker_Man_2833_2843_17,Black,Black
The_Wicker_Man_3094_3104_16,Black,Grey
The_Wicker_Man_3094_3104_16,Black,Black
The_Wicker_Man_3094_3104_16,Black,Black
The_Wicker_Man_3094_3104_16,Black,Black
The_Wicker_Man_3094_3104_16,Black,Black
The_Wicker_Man_4002_4012_21,Black,Black
The_Wicker_Man_4002_4012_21,Black,Black
The_Wicker_Man_4002_4012_21,Black,Black
The_Wicker_Man_4002_4012_21,Black,Black
The_Wicker_Man_4002_4012_21,Black,Black
The_Wicker_Man_4308_4318_18,Black,Brown
The_Wicker_Man_4308_4318_18,Black,Black
The_Wicker_Man_4308_4318_18,Black,Black
The_Wicker_Man_4308_4318_18,Black,Black
The_Wicker_Man_4308_4318_18,Black,Black
The_Wicker_Man_4921_4931_15,Black,Black
The_Wicker_Man_4921_4931_15,Black,Black
The_Wicker_Man_4921_4931_15,Black,Black
The_Wicker_Man_4921_4931_15,Black,Black
The_Wicker_Man_4921_4931_15,Black,Black
The_Wicker_Man_674_684_19,Black,Grey
The_Wicker_Man_674_684_19,Black,Black
The_Wicker_Man_674_684_19,Black,Black
The_Wicker_Man_674_684_19,Black,Black
The_Wicker_Man_674_684_19,Black,Black
