TEXTO,SECTOR,MARCA,CANAL,AWARENESS,EVALUATION,PURCHASE,POSTPURCHASE,NC2
"""Ilcinsisti lis MB dispiniblis"" te odeeeeeo Movistar diría la golda peluda jajaja",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"""Televendedor Movistar y Telefonica Negocios (ID: 1173346)"" https://t.co/jl9SYM9oCL #vacantes #rrhh #empleos",TELCO,MOVISTAR,Microblog,0,0,0,0,1
#1 A la venta iPhone 4s 32g Movistar Usado https://t.co/IMMjYCM4MM,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#7: TARJETA SIM PREPAGO VODAFONE 10€ DE SALDO https://t.co/rYRdiGeBKN https://t.co/RJP8L1lrAm,TELCO,VODAFONE,Microblog,0,0,0,0,1
"#Baloncesto #Basket Edwin Jackson: ""Acabaré la temporada en el Movistar Estudiantes"" https://t.co/3xpQGRBBYF",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"#BoutiqueAhorro|
Depósitos que rentan más del 1%TAE
Cuenta Coinc baja al 0,30%TAE
Movistar sube tarifas prepago",TELCO,MOVISTAR,Microblog,0,0,0,0,1
#Buscoempleo #empleo Asesor Comercial Pymes Telefonía - Vodafone - Vizcaya https://t.co/usJA7hPuYm,TELCO,VODAFONE,Microblog,0,0,0,0,1
#ElMundoRuedaXSeñal Desde Uribe Meta saludo cordial para todos. Gana Movistar.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"#ElMundoRuedaXseñalconectados saludos Acacias Meta, favorito Movistar en contralejoj",TELCO,MOVISTAR,Microblog,0,0,0,0,1
#empleo #IT Teleoperador Bajas Vodafone 101_1_30122016 - Lima - Perú - Bellavista - Callao https://t.co/7dkhp3Cpa3,TELCO,VODAFONE,Microblog,0,0,0,0,1
#empleo COMERCIAL MOVISTAR EMPRESAS BARCELONA https://t.co/fA7IzEd9sm,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#empleos #vacantes Televendedor Movistar y Telefonica Negocios (ID: 1173346) https://t.co/vzaivWPh4N #communitymanager,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#MotoGP Dos de dos: Viñales domina el test de Sepang - El último fichaje de Movistar Yamaha marca la pauta en e... https://t.co/WwWMCkHQQG,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#netjob COMERCIAL MOVISTAR EMPRESAS BARCELONA https://t.co/qnofQSADDE https://t.co/nXs7VADx8S,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#NFLesp #SBesp El domingo TODOS los abonados. Movistar TV Fusión podrán ver la Súper Bowl en el canal #0. Además se emitirá una Previa,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#Tecnología Movistar empieza a vender equipos sin necesidad de un plan https://t.co/Bvv7k5jTvo,TELCO,MOVISTAR,Microblog,0,0,0,0,1
#vacantes #argentina Televendedor Movistar y Telefonica Negocios (ID: 1173346) https://t.co/ChWxPSxCJ9 #php #empleos #it,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"#VCV2017 4ª plaza finalmente para Movistar Team -Nairo, Castro, Jesús, Víctor, Dayer y Andrey en meta- en la crono… https://t.co/HW3ax4qaZk",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"#VCV2017 Llegada para Movistar Team con el 3º mejor tiempo: 44’19”, a 1’02” de BMC y a 13” de QST. https://t.co/ysTytxojK4",TELCO,MOVISTAR,Microblog,0,0,0,0,1
#Youtuber #Tecnologia #Compuservitec Movistar empieza a vender equipos sin necesidad de un plan https://t.co/VDjM7DuGwd,TELCO,MOVISTAR,Microblog,0,0,0,0,1
".@Amena hola. Si me cambio a vosotros,tenéis permanencia?pero no entre tarifas,eso queda claro,sino si me cambio de operador.Gracias",TELCO,AMENA,Microblog,0,0,0,0,1
.@ManuelCR13 gracias!!!  Respuesta mas rápida que los de @Amena ;),TELCO,AMENA,Microblog,0,0,0,0,1
".@OBalvin, presentado por el Movistar @ClubEstudiantes: ""Quería volver a España"". https://t.co/84RRcMrRxQ https://t.co/19qr7mr4dX",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@_LuhDaddy_ Movistar o Telcel?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@_Raul93_ GOL en HD emite en movistar+ fibra, yomvi, vodafone tv, telecable, beIN Connect y cableras locales",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@AfectadosBBS  Gracias por vuestro apoyo.
@Movistar  @Telefónica me han proporcionado un Samsung Galaxy S5, que ya tengo en mi poder.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@atila91268 Gracias a ti por confiar en Vodafone ☺. Nos tienes aquí para futuras consultas. Saludos.,TELCO,VODAFONE,Microblog,0,0,0,0,1
"@AyudaMovistarCL me pueden responder mi pregunta, por qué no puedo ocupar mis puntos Movistar para contratar canales? Es por la fibra óptica",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@AyudaMovistarCL que mal que Movistar no tenga esa opción en línea, las otras compañías si la tienen.Bueno pagaré cuando aparezca esa opción",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@AyudaMovistarCL ya lo solucione directo en oficina de Movistar. Gracias,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@AyudaMovistarVe años con nuestras lineas movistar de verdad no queremos perderlas. ademas hay unos tlf publicos de esa misma empresa,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@AyudaMovistarVe Buenas tardes, le informamos que para desconectar su servicio de Movistar TV Digital debe dirigirse al Centro de Servicio",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@AyudaMovistarVe creo q se daño el lnb de mi movistar tv. Eso lo cubre la garantia? compre el paq (deco+inst) el 5-2-16... Gracias,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@AyudaMovistarVe ustedes no ayudan nada. La semana pasada me dijeron que hiciera solicitud en página movistar. La respuesta la misma de 811,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@benzin666 mas les vale, no voy a pagar ese dinero, mas que nada por que ya me contarás lo que vale un router de movistar...",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@BiciGoga Hola buenos días, a propósito de los integrantes del equipo movistar ; como va la recuperación de Adriano Malori?  Gracias """,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@BrunoNicolass_7 Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@CamiAmerr Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@carmense1059 Hola Carmen. Puedes obtener el código de desbloqueo de tu SIM a través de Mi Vodafone de manera gratuita. Un saludo.,TELCO,VODAFONE,Microblog,0,0,0,0,1
@Cepisax van a cagar fuego los de movistar jajaj,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@chicho48 Videopass Chicho!!!,pasa de Movistar!!!",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@CuchitaYuyi @vankellyn debe ser algo similar ¿vives en stgo centro? yo me aburrí y al final contraté movistar,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@deadiva Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Delthora pues no se sabe....por que se decia en la web de movistar que en enero se podia ver el canal....no se que ha pasado,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@deyector Hola, ¿tienes alguna duda sobre Vodafone TV? Puedes darnos más detalles sobre tu consulta por DM y te ayudamos desde aquí (1/2)",TELCO,VODAFONE,Microblog,0,0,0,0,1
"@DidiMangayu Hola, gracias a vos por elegir Movistar 😊💚",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@dzapatillas hola, me llegó una factura de movistar donde tengo una deuda de 19mil pesos y yo no soy cliente. Que debo hacer?",TELCO,MOVISTAR,Microblog,0,1,0,0,0
@eemb01 @tanelorm ese ha sido el problema entonces. Estaba conectado a la 1 de Movistar que estamos fuera. Gracias. Sabéis si se puede ver?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@egolaxista_ Está en carrera, faltan por llegar Astana, Sky y Movistar, BMC acaba de meter el mejor tiempo.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@egolaxista_ Movistar entró de 3ro y falta solo el Sky.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@elbocononline LOS MEDIOCRES EQUIPOS PERUANOS SOLO PIENSAN EN LA BASURA DE COPA MOVISTAR.POR ESA BASURA TODOS SE PELEAN JAJA INCREIBLE',TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@EnriquePenalosa algo está mal, mientras asaltan a BB Company y Movistar, 6 agentes de la policía persiguen a un co… https://t.co/PIVBYqH2JA",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@faust_saez por otro lado, los 11 millones de patrocinio de Movistar del año que viene ya están pactados como patrocinio y no naming right.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Fiore_bj Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Ftch_oficial @tenischileno es necesario ser cliente movistar?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@gastnGuzman @monakrut CDO Movistar por TV cable y Movistar TV señal online,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@huguito En Argentina pago por mi plan de Movistar 25 dólares al mes. Por cable e internet 75 dólares mensuales.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@JaazConJ Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@jeguish nombres, apellidos completos vía mensaje directo, quedo al tanto de ti. Saludos.  Tu guía Movistar *KB.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@JholCS Hola buenos días , tienes algún método para Internet gracias para movistar colombia ?",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@JNE_Peru En vivo #JNEnoticias por #JNETV canal 44 y 516 movistar @KburgaCisneros @JVARBUS https://t.co/sAvu0fYqqA,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@Jose_Ajero que te gusta mezclar fútbol con política, el chaval no se merece esto. Me das mucha pena. ¿Y si por tu ideología Movistar plus..",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@L4LIMiSonrisa Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@liberope LOS MEDIOCRES EQUIPOS PERUANOS SOLO PIENSAN EN LA BASURA -PORKERIA DE COPA MOVISTAR .POR ESA BASURA TODOS SE PELEAN JAJA INCREIBLE,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@LivingValdbebas @tanelorm  Ha sido en la televisión normal, no movistar. Pero espero sea sólo el comienzo!!!!!",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@LosMediatizados 40tv deja de emitir en movistar. Tanto en fibra como en satelite? Donde se podra ver ahora? Gracias,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@Lowi_es Si al pasarme a lowi necesitase dos tarjetas sim, cómo lo podría hacer? Gracias",TELCO,LOWI,Microblog,0,0,0,0,1
"@MariaNatalia_O Hola, en el siguiente link: https://t.co/X56sab970n, te indicamos que hacer cuando un equipo Movistar está fallando. ^CT:)",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@mdb2406 @jpedrerol Si seria equivalente a que en España si quieres ver FOX, AXN, o TNT debes contratar Movistar+, o Vodafone...",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@merisgafapasta Hola Maria, para revisar tu acceso a Mi Vodafone necesitamos por motivos de seguridad, que nos envíes por DM la clave (1/2)",TELCO,VODAFONE,Microblog,0,0,0,0,1
@milagros_lpda movistar jaja,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@MilenaAguilera5 Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@MiMovistarMX a cual oficina de movistar seria puedo ir en Ccs. Con la factura y la tarjeta sin.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@MiMovistarMX srs movistar que esta pasando me quitaron los megas del celular de mi esposa y ahora dicen que nunca tubo plan de megas.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Movistar #Movistar 3 horas y ya te hace cargar otro pack .20 días lo cargue 70 veces https://t.co/4nxQKzCfRm,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@movistar fumando espero al técnico que yo quiero ...la la la la la,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@movistar tiene politicas internas que estan por encima de la ley? @sicsuper en temas de falla IDEM de producto en dos ocasiones?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@movistar_es @HuaweiMobileESP movistar me cobraban mas todos los meses hasta que me di cuenta y lo reclame y me lo devolvieron (fallo adm),TELCO,MOVISTAR,Microblog,0,0,0,0,1
@movistar_es Hola. Podríais confirmarme cuál es el precio de los SMS en una 2da línea Movistar Fusion Contigo 50MB? Gracias.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Movistar_VE srs. Movistar le quitaron los megas del plan a mi esposa y ahora dicen que nunca tubo plan de megas y hasta diciembre tubo.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Muri_av @anaji88 yo tengo Movistar y YouTube no funciona bien no entiendo,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@NASeros_com gracias.si quiero ip fija movistar creo q son 12€ al mes,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@NataRuiz_9 Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@Ne_ssy ya, yo creo que es para que la gente se indigne y se movilice. Y porque creo que el causante de esto es Movistar.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@NeeoTV 40tv deja de emitir en movistar. Tb por fibra? Donde se podra ver ahora?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@NeeoTV buenas tardes, habra alguna novedad para este mes en la tele de vodafone?, 40 tv desaparece del mercado el 17 de Febrero un saludo.",TELCO,VODAFONE,Microblog,0,0,0,0,1
@OtroRiveritaMas @Tigo_Colombia pues Sara lleva con ellos 8 años sin problemas... Además Movistar ya no me satisface,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@pablowilson Primero era ""Movistar Free Music"" Después lo españolizaron ""FRI"" (asi lo registraron también, supongo)",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@padilla1beto 02 de atención exclusivo de Movistar, envíanos tus dudas junto con tu número a 10 dígitos por DM y con",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@parallax2010 Pasate a Movistar con mejores beneficios! no lo dudes!,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@Preu_Einstein Hola buen día! Contanos si tu línea es de Movistar Argentina y de ser así pasanos por DM tu número de línea completa...^FLO,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@ProAndroid en Mérida, Extremadura, con movistar estamos experimentando fallos en el 3G, si no seleccionas manualmente la red no se conecta",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@ptysan @DIRECTVCo Aunque no lo tengo me dicen que el de Movistar es bueno, xq en el paquete básico entrega varios canales HD",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@RelatabIetxts movistar,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@Rubiu5 no jodas, ¿te pasas a Vodafone?",TELCO,VODAFONE,Microblog,0,0,0,0,1
@SenalColombia vamos movistar,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@Sicresponde gracias, lo haré @movistar",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@somosyoigo Estoy contento con Yoigo; pero hoy siento que me habéis timado 7,25€",TELCO,YOIGO,Microblog,0,0,0,0,1
@somosyoigo llevo una semana y poco y va fatal..Gran error pasarme a Yoigo. Como dice @SimuKr ya me siento estafada!!,TELCO,YOIGO,Microblog,0,0,0,0,1
@teddylenin pasate a Movistar con excelentes beneficios! No lo dudes!,TELCO,MOVISTAR,Microblog,1,0,0,0,0
"@TelefonicaComAr indignado, nunca fui a mendoza nunca tuve movistar pido copia del contrato si existe y se hacen los desentendidos",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@TelefonicaComAr la linea es de mendoza, yo vivo en provincia de santa fe nunca tuve movistar y además me pusieron en el veraz",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@thehigh33 instalación de tu Vodafone Fibra. Un saludo. (2/2),TELCO,VODAFONE,Microblog,0,0,0,0,1
@tjcope @Atleti @FCBarcelona_es @cope_es @Gol el problema es que para ver golhd es desde Movistar y ahí no se os puede escuchar..,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@tjcope @Atleti @FCBarcelona_es @cope_es @Gol y para los que lo visualizamos desde Movistar+ (Yomvi)?,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"@vero_sa82 @Gabriel_Floyd Nos tratas peor que la porquería de Movistar a sus usuariosNO, NO, CON LA CHANCLA NO, VERO!!!",TELCO,MOVISTAR,Microblog,0,0,0,0,1
@VirginiaGzn @alainhernan @movistarplus ¿se puede ver en Movistar? Porque yo no la encuentro...,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@vodafone_es ha vuelto a culpar a @movistar_es de mi situación. Menos mal que ya pude comprobar que soy de Vodafone cuando me mienten así.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
@vodafone_es ha vuelto a culpar a @movistar_es de mi situación. Menos mal que ya pude comprobar que soy de Vodafone cuando me mienten así.,TELCO,VODAFONE,Microblog,0,0,0,0,1
[#Amaphones] Movistar empieza a vender equipos sin necesidad de un plan https://t.co/GMe0WIbfy1,TELCO,MOVISTAR,Microblog,0,0,0,0,1
¡¡Felicidades @cero!! Hoy cumple un año de vida en Movistar+. Así nacía: https://t.co/X3SLEUpWFS,TELCO,MOVISTAR,Microblog,0,0,0,0,1
¡Estamos de celebración! #0SeDiceCero PRO GRA MON especial a las 22:45 en #0. @ Movistar+ https://t.co/IU6JOYwxIp,TELCO,MOVISTAR,Microblog,0,0,0,0,1
¿Conoces el Plan B de Vodafone? https://t.co/MCnYOQgp7L,TELCO,VODAFONE,Microblog,0,0,0,0,1
¿ERES CLIENTE DE MOVISTAR Y ORANGE? Tenemos una malísima noticia para ti https://t.co/Bs10F22Ae0,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"¿Qué putas es recibir un mensaje de ""Buenos días"" y qué no sea de Movistar?",TELCO,MOVISTAR,Microblog,0,0,0,0,1
¿Tengo 4G en el subte con Movistar?  ¿Cambió algo?: me siento sorprendido,TELCO,MOVISTAR,Microblog,0,0,0,0,1
⚡️ Con 4G LTE de Movistar hacés de tus días algo único. 💚 https://t.co/0K8E2ArddR,TELCO,MOVISTAR,Microblog,0,0,0,0,1
10 SMS y 2 llamadas perdidas de Yoigo en 1h para decirme que me suspenden una línea por no pagar en diciembre.,TELCO,YOIGO,Microblog,0,0,0,0,1
"44,14 tercero, el Movistar en la meta. Queda el Sky. BMC sigue mandando",TELCO,MOVISTAR,Microblog,0,0,0,0,1
A todo esto los muy hijos de la mierda de claro/ movistar o la pija impotente de personal no paran de romperme las pelotas con llamadas,TELCO,MOVISTAR,Microblog,0,0,0,0,1
Ahh visto! Me tuve que ir hasta movistar,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"AL MOVIL MOVISTAR 351 152 957 488 =YA DISPUESTO A BENDECIR CON TRABAJO, FLETES ENCOMIENDAS REMOLQUES Y AFINES QUIEN… https://t.co/AxrHbRRwd4",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Antes & Después de joderles la vida a movistar.
Espero se mantega.  :v https://t.co/KSEbBnIOKD",TELCO,MOVISTAR,Microblog,0,0,0,0,1
Aprovecharé de pasar a weiar a la sucursal de Talca.. Movistar web me tiene las weas hinchadas nunca solucionan nada,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Aquí, sufriendo sin Internet en el móvil. Yoigo que no lo soluciona >_<",TELCO,YOIGO,Microblog,0,0,0,0,1
Asesor Comercial Pymes Telefonía - Vodafone - Vizcaya https://t.co/DeOhPupwAR,TELCO,VODAFONE,Microblog,0,0,0,0,1
"Aunque lo celebren como tal, @LateMotivCero no nació hoy. Se estrenó una semana antes en Canal+... perdón, en el dial 7 de Movistar+ :S",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Buen 4to puesto en la crono por equipos de la #vueltacv para @Movistar_Team con @NairoQuinCo y @dayerquintana , per… https://t.co/agAi9c9Afq",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Buenas días, movistar le está quitando los planes de megas que no les combinen a los usuario donde hago la denuncia.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Bueno bueno bueno, el señor Darkside apunto al quali para la Movistar Arena con PAM, empiezan los peines :]",TELCO,MOVISTAR,Microblog,0,0,0,0,1
Casi una hora de caída de Vodafone :D nerve https://t.co/lGY5x1Mkpi,TELCO,VODAFONE,Microblog,0,0,0,0,1
Casi una hora de caída de Vodafone :D Rita Maestre https://t.co/FtW6gpu1qY,TELCO,VODAFONE,Microblog,0,0,0,0,1
Che loco alguien que controle las empresas telefónicas nadie las controla . Telecom me manda sms y yo estoy en Movistar .Manden facturas.,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Claro como que me tiene los huevos un poquito BASTANTE llenos, en cualquier momento le digo ""Hola"" a Movistar",TELCO,MOVISTAR,Microblog,0,0,0,0,1
COMERCIAL MOVISTAR EMPRESAS BARCELONA https://t.co/ohKBhA51vs #empleo #trabajo #Barcelona #empleobarcelona,TELCO,MOVISTAR,Microblog,0,0,0,0,1
Como te odio Movistar,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Cuándo estas llegando a los 30 seguís intentando pelear por lo que es justo pero si pagando 300 pe te ahorras quilombo, ya fue. #Movistar",TELCO,MOVISTAR,Microblog,0,0,0,0,1
Cuando estoy durmiendo lo más de rico y me llaman los de Movistar a una puta encuesta. https://t.co/PIpDA5j0rQ,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Cuando me llega un mensaje me emociono pensando que alguien quiere hablar conmigo y me doy cuenta que es movistar, normal.",TELCO,MOVISTAR,Microblog,0,0,0,0,1
Debería existir esto cuando llamamos a Claro o Movistar. https://t.co/SMjdsajDx3,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Decidido me cambio a Wom, ya Entel se fue por el caño... igual que Movistar pura mierda!!! Tio Wom voy por ti jajaja",TELCO,MOVISTAR,Microblog,0,0,0,0,1
"Edwin Jackson: ""Acabaré la temporada en el Movistar Estudiantes"" https://t.co/AgJLd3wpFj",TELCO,MOVISTAR,Microblog,0,0,0,0,1
El puto vodafone no me renta una mierda,TELCO,VODAFONE,Microblog,0,0,0,0,1
El servicio de transferencia de datos es ilimitado. En contratos Movistar así se estable. Confundes un cupo a una v… https://t.co/FSzYvLAj6Z,TELCO,MOVISTAR,Microblog,0,0,0,0,1
"El verano hunde aún más a Telefónica y Vodafone, que se dejan 900.000 clientes móviles desde enero https://t.co/4SEinksSyY vía @voz_populi",TELCO,VODAFONE,Microblog,0,0,0,0,1
EN CABA SE OLVIDAN QUE LARRETA SUBIO  ABL UN 40%. MOVISTAR EN 6 MS SUBIO LA TARIFA PLANA UN 93%. ASI BAJAN LOS PRECIOS #preciostransparentes,TELCO,MOVISTAR,Microblog,0,0,0,0,1
